sentiment_analysis,developer
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano"
2,Treyarch
2,Treyarch
2,Treyarch
2,EA Los Angeles
2,EA Los Angeles
2,EA Los Angeles
2,EA Los Angeles
2,EA Los Angeles
2,Allen Dayan
2,Allen Dayan
0,Jimbob Games
0,Jimbob Games
0,Jimbob Games
0,Jimbob Games
2,Hellbent Games
2,Hellbent Games
2,Hellbent Games
0,Hellbent Games
0,Hellbent Games
0,Hellbent Games
2,Dry Cactus
2,Dry Cactus
2,Dry Cactus
2,Dry Cactus
2,Dry Cactus
2,Dry Cactus
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,Nadeo
2,Nadeo
2,David Szymanski
2,David Szymanski
2,Russpuppy
2,Russpuppy
2,Russpuppy
2,Rockstar Studios
2,"PopCap Games, Inc."
2,"PopCap Games, Inc."
2,"PopCap Games, Inc."
2,"PopCap Games, Inc."
2,"Mithis Games,THQ Nordic"
2,"Mithis Games,THQ Nordic"
2,"Mithis Games,THQ Nordic"
2,Firaxis Games
2,Firaxis Games
2,Edelweiss
2,Edelweiss
0,Edelweiss
0,Edelweiss
0,Edelweiss
0,Edelweiss
2,WRF Studios
2,WRF Studios
2,WRF Studios
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Crazy Moo Games
2,Frontwing
2,Frontwing
2,Frontwing
2,Frontwing
2,Frontwing
2,Frontwing
2,Frontwing
2,Frontwing
2,Atum Software
2,Atum Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
0,Psychic Software
0,Psychic Software
0,Psychic Software
0,Psychic Software
0,Psychic Software
0,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,Psychic Software
2,NIKITA ONLINE
2,NIKITA ONLINE
2,NIKITA ONLINE
2,NIKITA ONLINE
2,NIKITA ONLINE
2,NIKITA ONLINE
2,NIKITA ONLINE
2,NIKITA ONLINE
2,Akakiy Petrushkin
2,Akakiy Petrushkin
2,Akakiy Petrushkin
2,Akakiy Petrushkin
0,Dancing Dragon Games
0,Dancing Dragon Games
2,Dancing Dragon Games
2,Dancing Dragon Games
2,"Pirozhok Studio,Vitaliy Ruzankin"
2,"Pirozhok Studio,Vitaliy Ruzankin"
2,"Pirozhok Studio,Vitaliy Ruzankin"
2,"Pirozhok Studio,Vitaliy Ruzankin"
2,"Pirozhok Studio,Vitaliy Ruzankin"
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Dominique Grieshofer
2,Organic Humans
2,Organic Humans
2,Organic Humans
0,Organic Humans
0,Organic Humans
0,Organic Humans
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
2,"Elias Viglione,Jussi Kukkonen"
0,Stout Games
0,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
2,Stout Games
0,Snails Animation
0,Snails Animation
0,Snails Animation
2,Snails Animation
2,Snails Animation
2,Snails Animation
2,Obsidian Entertainment
2,Obsidian Entertainment
0,Obsidian Entertainment
0,Obsidian Entertainment
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Obsidian Entertainment
2,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Locomotivah
2,Locomotivah
2,Locomotivah
2,Locomotivah
2,Matthew Brown
2,Matthew Brown
2,Matthew Brown
2,Matthew Brown
2,Matthew Brown
2,Matthew Brown
2,DotEmu
2,Dawid Bujak
2,Dawid Bujak
2,Roll7
2,Roll7
2,Roll7
0,Roll7
0,Roll7
0,Roll7
0,"Standing Stone Games, LLC"
0,"Standing Stone Games, LLC"
0,"Standing Stone Games, LLC"
0,"Standing Stone Games, LLC"
0,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
2,"Standing Stone Games, LLC"
0,Somi
0,Somi
0,Somi
2,Somi
2,Somi
2,Somi
2,"GAME ARTS Co., Ltd.,SkyBox Labs"
2,Rising Star Games
2,Rising Star Games
0,Rising Star Games
0,Rising Star Games
0,Starbreeze
2,Starbreeze
2,Starbreeze
0,Starbreeze
2,Starbreeze
2,Starbreeze
2,Starbreeze
2,Starbreeze
2,Love Conquers All Games
2,Love Conquers All Games
2,Love Conquers All Games
0,Love Conquers All Games
2,Love Conquers All Games
2,"FromSoftware, Inc"
2,"FromSoftware, Inc"
0,Turbo Tape Games
2,Empires
2,Empires
2,Empires
2,Empires
2,Empires
2,Empires
0,Microblast Games
0,Microblast Games
0,Microblast Games
2,Microblast Games
2,Microblast Games
2,Microblast Games
2,"Mediatonic,The Irregular Corporation"
2,"Mediatonic,The Irregular Corporation"
2,"Mediatonic,The Irregular Corporation"
2,"Mediatonic,The Irregular Corporation"
2,NGD Studios
2,NGD Studios
2,Darius Bode
2,Stage 2 Studios
2,Stage 2 Studios
2,Stage 2 Studios
2,Stage 2 Studios
2,Stage 2 Studios
2,Stage 2 Studios
0,Stage 2 Studios
0,Stage 2 Studios
0,Stage 2 Studios
2,Deep Red Limited
2,Deep Red Limited
2,Deep Red Limited
0,Tom De Roeck
0,Tom De Roeck
2,"Damian Sommer,Emily Carroll"
2,"Damian Sommer,Emily Carroll"
2,"Damian Sommer,Emily Carroll"
2,"Damian Sommer,Emily Carroll"
2,"Damian Sommer,Emily Carroll"
2,"Damian Sommer,Emily Carroll"
0,Silk Games
0,Silk Games
0,Silk Games
2,id Software
2,id Software
2,id Software
2,Grey Alien Games
2,Grey Alien Games
2,Grey Alien Games
0,Memetic Games
0,Memetic Games
0,Memetic Games
2,Memetic Games
2,Memetic Games
2,Memetic Games
2,"Edmund McMillen,James Id"
2,"Edmund McMillen,James Id"
0,"TT Games Ltd,Feral Interactive (Mac)"
0,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,"TT Games Ltd,Feral Interactive (Mac)"
2,vikingfabian.com
2,vikingfabian.com
2,vikingfabian.com
2,vikingfabian.com
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
0,Lightmare Studios
0,Lightmare Studios
0,Lightmare Studios
0,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
2,Lightmare Studios
0,Clickteam
0,Clickteam
0,Clickteam
0,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,Clickteam
2,ComiPo! LLP
2,ComiPo! LLP
2,ComiPo! LLP
2,Minor Key Games
2,Minor Key Games
2,Lucky Frame
2,Lucky Frame
2,SMG Studio
2,SMG Studio
2,SMG Studio
2,SMG Studio
2,SMG Studio
2,SMG Studio
2,Nihon Falcom
2,Nihon Falcom
2,Nihon Falcom
0,Anvate Games
0,Anvate Games
2,4A Games
2,4A Games
2,4A Games
2,4A Games
2,4A Games
2,4A Games
2,4A Games
0,4A Games
2,Telltale Games
2,Telltale Games
2,Telltale Games
2,Telltale Games
2,Telltale Games
0,Telltale Games
2,Telltale Games
2,Creat Studio
2,Creat Studio
2,Dreampainters
2,Dreampainters
2,Dreampainters
2,Dreampainters
0,Fishlabs Entertainment GmbH
0,Fishlabs Entertainment GmbH
0,Fishlabs Entertainment GmbH
0,Fishlabs Entertainment GmbH
2,Fishlabs Entertainment GmbH
2,Fishlabs Entertainment GmbH
2,Fishlabs Entertainment GmbH
2,Fishlabs Entertainment GmbH
0,Larian Studios
0,Larian Studios
0,Larian Studios
2,Larian Studios
2,Larian Studios
2,Larian Studios
2,PolyKid
2,PolyKid
2,PolyKid
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,"Psyonix, Inc."
2,Praxia Entertainment Inc
2,Praxia Entertainment Inc
2,Praxia Entertainment Inc
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Klei Entertainment
2,Gas Powered Games
2,Gas Powered Games
0,Gas Powered Games
2,Gas Powered Games
2,Sakari Indie
2,Sakari Indie
2,Maschinen-Mensch
2,Maschinen-Mensch
2,Maschinen-Mensch
2,Maschinen-Mensch
2,Maschinen-Mensch
2,ISOTX
2,ISOTX
2,Unwonted Studios
2,Unwonted Studios
2,Unwonted Studios
2,Unwonted Studios
2,Daedalic Entertainment
2,Daedalic Entertainment
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Pinterac
2,Svajūnas Žemaitis
2,Svajūnas Žemaitis
2,Svajūnas Žemaitis
0,Aspyr Studios
2,Aspyr Studios
2,Aspyr Studios
0,Aspyr Studios
2,Aspyr Studios
2,Aspyr Studios
2,Aspyr Studios
2,Aspyr Studios
2,OVERKILL - a Starbreeze Studio.
2,OVERKILL - a Starbreeze Studio.
0,OVERKILL - a Starbreeze Studio.
0,OVERKILL - a Starbreeze Studio.
2,Evgenii Gubanov
2,Evgenii Gubanov
2,Evgenii Gubanov
2,Evgenii Gubanov
2,CI Games
2,CI Games
2,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
2,"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)"
2,PestoForce
2,PestoForce
2,PestoForce
2,PestoForce
0,PestoForce
0,PestoForce
0,PestoForce
0,PestoForce
2,Lost Decade Games
2,Lost Decade Games
2,Lost Decade Games
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
2,Blue Byte
0,Blue Byte
0,Blue Byte
0,Blue Byte
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,"Level Up Labs, LLC"
2,BlueGiant Interactive
2,BlueGiant Interactive
2,BlueGiant Interactive
2,BlueGiant Interactive
2,BlueGiant Interactive
2,BlueGiant Interactive
0,"Creative Assembly, PC Port - Hardlight"
0,"Creative Assembly, PC Port - Hardlight"
0,"Creative Assembly, PC Port - Hardlight"
0,"Creative Assembly, PC Port - Hardlight"
2,"Creative Assembly, PC Port - Hardlight"
2,"Creative Assembly, PC Port - Hardlight"
2,"Creative Assembly, PC Port - Hardlight"
2,"Creative Assembly, PC Port - Hardlight"
2,Josh Koenig (Slashandz)
2,Josh Koenig (Slashandz)
0,8-Bit Studio
0,8-Bit Studio
0,8-Bit Studio
0,8-Bit Studio
0,8-Bit Studio
0,PillowPigGames
0,PillowPigGames
0,"CINEMAX, s.r.o."
0,"CINEMAX, s.r.o."
0,"CINEMAX, s.r.o."
2,"CINEMAX, s.r.o."
2,"CINEMAX, s.r.o."
2,"CINEMAX, s.r.o."
0,"CINEMAX, s.r.o."
0,"CINEMAX, s.r.o."
0,"CINEMAX, s.r.o."
2,"CINEMAX, s.r.o."
2,"CINEMAX, s.r.o."
2,"CINEMAX, s.r.o."
0,Owl Cave
0,Owl Cave
2,Forever Entertainment S. A.
2,Forever Entertainment S. A.
2,Forever Entertainment S. A.
2,Forever Entertainment S. A.
2,Forever Entertainment S. A.
2,Forever Entertainment S. A.
2,"Fancy Bytes, Reactor"
2,"Fancy Bytes, Reactor"
0,b-Alive
0,b-Alive
0,"MicroProse Software, Inc"
2,"World-Loom,Nitreal"
2,"World-Loom,Nitreal"
2,"World-Loom,Nitreal"
0,Firaxis Games
0,MEGAFUZZ
0,MEGAFUZZ
0,MEGAFUZZ
2,MEGAFUZZ
2,MEGAFUZZ
2,MEGAFUZZ
2,MEGAFUZZ
2,MEGAFUZZ
2,MEGAFUZZ
2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)"
2,Simon Roth
2,Simon Roth
2,Simon Roth
2,Simon Roth
2,Simon Roth
2,Simon Roth
2,Simon Roth
2,Simon Roth
2,"Finji,Kittehface Software"
2,"Finji,Kittehface Software"
2,"CD PROJEKT RED,Can Explode"
2,"CD PROJEKT RED,Can Explode"
2,"CD PROJEKT RED,Can Explode"
2,"CD PROJEKT RED,Can Explode"
0,Mommy's Best Games
0,Mommy's Best Games
2,Mommy's Best Games
2,Mommy's Best Games
0,NeoCoreGames
2,NeoCoreGames
0,SmashGames
0,SmashGames
0,SmashGames
0,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
2,SmashGames
0,"KOEI TECMO GAMES CO., LTD."
2,Nihon Falcom
2,Nihon Falcom
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
0,Robot Entertainment
0,Robot Entertainment
0,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
2,Robot Entertainment
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
0,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
2,"Schine, GmbH"
0,16bit Nights
0,16bit Nights
0,16bit Nights
0,16bit Nights
2,State of Play Games
2,State of Play Games
2,State of Play Games
0,Bossa Studios
0,Bossa Studios
0,Bossa Studios
0,Nival
0,Nival
0,Nival
0,Nival
0,Nival
0,Nival
2,Nival
2,Nival
2,Nival
2,Nival
2,Nival
2,Nival
0,Nival
0,Nival
0,Nival
0,Nival
0,Nival
0,Nival
2,Nival
2,Nival
2,Nival
2,Nival
2,Nival
2,Nival
0,Nival
0,Nival
0,Nival
0,Nival
0,Nival
0,Nival
2,Nival
2,Nival
2,Nival
2,Nival
2,Nival
2,Nival
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Sweet Dog Studios
2,Razorworks
2,Razorworks
2,Razorworks
0,Nadeo
0,Nadeo
2,Nadeo
2,Nadeo
2,Nadeo
2,Nadeo
2,Nadeo
2,Nadeo
2,Nadeo
2,Hello There AB
2,Hello There AB
2,Hello There AB
2,Hello There AB
2,Hello There AB
2,Hello There AB
2,Hello There AB
2,Hello There AB
0,Hello There AB
2,Carmine T. Guida
2,Carmine T. Guida
2,Carmine T. Guida
2,Carmine T. Guida
2,Carmine T. Guida
2,Carmine T. Guida
2,Carmine T. Guida
2,Carmine T. Guida
2,Carmine T. Guida
0,NGD Studios
0,NGD Studios
0,Reflect Studios
0,Reflect Studios
2,Reflect Studios
2,Reflect Studios
0,Reflect Studios
0,Reflect Studios
2,Reflect Studios
2,Reflect Studios
2,Reflect Studios
2,Reflect Studios
0,Anothink
0,Anothink
2,Anothink
2,Anothink
2,BlueEagle Productions
2,BlueEagle Productions
2,BlueEagle Productions
2,BlueEagle Productions
2,BlueEagle Productions
2,BlueEagle Productions
2,BlueEagle Productions
2,BlueEagle Productions
2,BlueEagle Productions
2,"Autobotika,Game Nation Inc"
2,"Autobotika,Game Nation Inc"
2,"Autobotika,Game Nation Inc"
2,Reality Pump
2,Reality Pump
0,HandMade Game
0,HandMade Game
2,Gearbox Software
2,Gearbox Software
2,Gearbox Software
0,Gearbox Software
2,Gearbox Software
2,Gearbox Software
2,Gearbox Software
2,Gearbox Software
2,Gearbox Software
0,Gearbox Software
2,Gearbox Software
2,Secret Exit Ltd.
2,Secret Exit Ltd.
2,Secret Exit Ltd.
2,Secret Exit Ltd.
2,Secret Exit Ltd.
2,Secret Exit Ltd.
2,Bulbware
2,Bulbware
2,Numinous Games
2,Numinous Games
2,Numinous Games
2,Numinous Games
2,Puppygames
2,Puppygames
2,Puppygames
2,Puppygames
2,Puppygames
2,Puppygames
2,Puppygames
2,Puppygames
2,Puppygames
2,IO Interactive
2,IO Interactive
2,IO Interactive
2,Final Form Games
2,Final Form Games
2,Final Form Games
2,Final Form Games
2,Final Form Games
2,Final Form Games
0,MovingBlocks
0,MovingBlocks
0,MovingBlocks
0,MovingBlocks
0,MovingBlocks
0,MovingBlocks
0,MovingBlocks
0,MovingBlocks
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,Bohemia Interactive
2,YFC games
2,YFC games
2,YFC games
2,YFC games
2,YFC games
2,Looking Glass Studios
2,Looking Glass Studios
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,"Arcen Games, LLC"
2,Io-Interactive A/S
2,Io-Interactive A/S
0,Artifex Mundi
0,Artifex Mundi
0,"Double Eleven,Q-Games Ltd."
2,"Double Eleven,Q-Games Ltd."
0,Kiddy
0,Kiddy
0,Kiddy
0,Kiddy
2,Austin Handle
2,Austin Handle
2,Austin Handle
2,Austin Handle
0,Capcom
0,Capcom
2,Capcom
2,Capcom
0,Capcom
0,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Capcom
2,Capcom
0,07th Expansion
2,07th Expansion
2,Transcendent Games
2,Transcendent Games
2,Transcendent Games
2,Transcendent Games
0,Transcendent Games
0,Transcendent Games
2,Transcendent Games
2,Transcendent Games
2,Transcendent Games
2,Transcendent Games
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
2,Toge Productions
0,Airtight Games
0,Airtight Games
2,VIS Interactive
2,VIS Interactive
2,Nacho Games
2,Nacho Games
0,Nacho Games
0,Nacho Games
0,Capcom
2,K Bros Games
2,K Bros Games
2,K Bros Games
2,K Bros Games
2,Choice of Games
2,Choice of Games
2,Choice of Games
2,Choice of Games
2,Spicy Horse
2,Spicy Horse
2,Spicy Horse
2,Spicy Horse
2,Old B1ood
2,Old B1ood
2,Old B1ood
2,Old B1ood
0,Old B1ood
0,Old B1ood
0,Old B1ood
0,Old B1ood
2,Game-Labs
2,Game-Labs
2,Game-Labs
2,Game-Labs
2,Game-Labs
2,Game-Labs
2,The Glitch Factory
2,The Glitch Factory
2,Immersive Douro
2,Immersive Douro
2,Immersive Douro
2,Immersive Douro
2,Immersive Douro
2,Fayju
2,Fayju
2,Fayju
2,Fayju
2,Fayju
2,Fayju
0,Gaijin Entertainment Corporation
0,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Gaijin Entertainment Corporation
2,Big Fat Simulations Inc.
2,Big Fat Simulations Inc.
0,"Triumph Studios,Virtual Programming"
2,"Triumph Studios,Virtual Programming"
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Compulsion Games
2,Cipher Prime Studios
2,Cipher Prime Studios
2,5 Bits Games
2,5 Bits Games
2,5 Bits Games
2,5 Bits Games
2,5 Bits Games
2,5 Bits Games
2,Stoic
2,Stoic
2,Stoic
2,Stoic
2,Runic Games
2,Runic Games
0,Runic Games
2,Runic Games
2,Runic Games
2,Runic Games
2,Runic Games
2,Runic Games
0,"Separate Game Development,Dagestan Technology"
0,"Separate Game Development,Dagestan Technology"
